231	0	729.53	0.11421	0	0	8.5714	75.429	0	0.10479	0.0052385	2.4665	0.0057674	0
232	0	729.6	0.11411	0	0	8.5714	75.429	0	0.10471	0.0050951	2.476	0.0056131	0
233	0	729.67	0.11401	0	0	8.7143	75.286	0	0.10463	0.0049716	2.4861	0.0054794	0
234	0	729.74	0.11393	0	0	8.7619	75.238	0	0.10457	0.0048651	2.4968	0.0053617	0
235	0	729.81	0.11384	0	0	8.7619	75.238	0	0.1045	0.0047701	2.508	0.005257	0
236	0	729.87	0.11375	0	0	8.8095	75.19	0	0.10442	0.0046813	2.5191	0.0051624	0
237	0	729.94	0.11367	0	0	8.9524	75.048	0	0.10434	0.0045966	2.5305	0.0050751	0
238	0	730	0.11358	0	0	9.1905	74.81	0	0.10426	0.0045163	2.5419	0.0049932	0
239	0	730.06	0.11349	0	0	9.381	74.619	0	0.10418	0.0044388	2.5532	0.0049153	0
240	0	730.12	0.11341	0	0	9.4286	74.571	0	0.1041	0.004363	2.5644	0.0048399	0
241	0	730.18	0.11332	0	0	9.5238	74.476	0	0.10402	0.0042883	2.5756	0.0047669	0
242	0	730.24	0.11323	0	0	9.619	74.381	0	0.10394	0.0042165	2.5866	0.0046954	0
243	0	730.3	0.11315	0	0	9.7619	74.238	0	0.10387	0.0041453	2.5975	0.0046249	0
244	0	730.35	0.11307	0	0	9.9524	74.048	0	0.1038	0.004074	2.6081	0.0045555	0
245	0	730.41	0.11298	0	0	10.048	73.952	0	0.10372	0.0040031	2.6187	0.0044869	0
246	0	730.46	0.1129	0	0	10.048	73.952	0	0.10365	0.0039344	2.6291	0.0044191	0
247	0	730.51	0.11283	0	0	10.095	73.905	0	0.10358	0.0038678	2.6391	0.0043527	0
248	0	730.57	0.11275	0	0	10.095	73.905	0	0.10351	0.0038029	2.6487	0.0042874	0
249	0	730.62	0.11267	0	0	10.238	73.762	0	0.10345	0.0037397	2.6581	0.0042235	0
250	0	730.67	0.1126	0	0	10.286	73.714	0	0.10338	0.0036785	2.6669	0.004161	0
251	0	730.72	0.11252	0	0	10.429	73.571	0	0.10331	0.0036194	2.6757	0.0041	0
252	0	730.77	0.11245	0	0	10.619	73.381	0	0.10325	0.0035625	2.6837	0.0040405	0
253	0	730.82	0.11238	0	0	10.714	73.286	0	0.10319	0.0035089	2.6912	0.0039825	0
254	0	730.87	0.11231	0	0	10.714	73.286	0	0.10313	0.0034571	2.6984	0.0039257	0
255	0	730.91	0.11224	0	0	10.762	73.238	0	0.10307	0.0034066	2.7052	0.0038704	0
256	0	730.96	0.11217	0	0	10.857	73.143	0	0.10301	0.0033576	2.7113	0.0038163	0
257	0	731.01	0.1121	0	0	10.952	73.048	0	0.10295	0.0033102	2.717	0.0037634	0
258	0	731.05	0.11204	0	0	11.143	72.857	0	0.10289	0.0032622	2.7223	0.0037117	0
259	0	731.1	0.11197	0	0	11.238	72.762	0	0.10283	0.0032151	2.7268	0.0036609	0
260	0	731.14	0.11191	0	0	11.286	72.714	0	0.10278	0.0031695	2.731	0.0036109	0
261	0	731.19	0.11184	0	0	11.333	72.667	0	0.10272	0.0031249	2.7345	0.0035621	0
262	0	731.23	0.11178	0	0	11.381	72.619	0	0.10266	0.0030814	2.7376	0.0035142	0
263	0	731.28	0.11172	0	0	11.381	72.619	0	0.10261	0.0030391	2.7399	0.0034671	0
264	0	731.32	0.11165	0	0	11.429	72.571	0	0.10255	0.0029988	2.7417	0.0034213	0
265	0	731.36	0.11159	0	0	11.524	72.476	0	0.1025	0.0029595	2.7433	0.0033765	0
266	0	731.41	0.11153	0	0	11.429	72.571	0	0.10245	0.0029208	2.7442	0.0033328	0
267	0	731.45	0.11147	0	0	11.429	72.571	0	0.10239	0.0028834	2.7445	0.0032897	0
